dataset_id,num_tasks,task_ids,optimal_rtt,placement_plan,task_types
ds_00717,5,"(0, 1, 2, 3, 4)",1.0310747987270266,"{'0': [17, 84], '1': [16, 80], '2': [6, 30], '3': [17, 86], '4': [4, 24]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00009,5,"(0, 1, 2, 3, 4)",1.800971080957159,"{'0': [11, 53], '1': [3, 16], '2': [13, 66], '3': [2, 14], '4': [11, 58]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00031,5,"(0, 1, 2, 3, 4)",4.660463071145958,"{'0': [1, 7], '1': [4, 21], '2': [17, 84], '3': [1, 6], '4': [11, 54]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00716,5,"(0, 1, 2, 3, 4)",0.9890452492555472,"{'0': [1, 4], '1': [5, 29], '2': [15, 78], '3': [11, 55], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00134,5,"(0, 1, 2, 3, 4)",4.353374081442184,"{'0': [2, 14], '1': [0, 0], '2': [4, 22], '3': [16, 81], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00559,5,"(0, 1, 2, 3, 4)",0.6540715771838054,"{'0': [16, 79], '1': [3, 15], '2': [15, 78], '3': [2, 14], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_01019,5,"(0, 1, 2, 3, 4)",2.338705402520737,"{'0': [13, 66], '1': [10, 50], '2': [16, 80], '3': [2, 14], '4': [14, 73]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00094,5,"(0, 1, 2, 3, 4)",3.2931741540293604,"{'0': [2, 14], '1': [0, 1], '2': [4, 22], '3': [16, 81], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00015,5,"(0, 1, 2, 3, 4)",3.0781565357063965,"{'0': [0, 1], '1': [5, 29], '2': [4, 21], '3': [1, 6], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00164,5,"(0, 1, 2, 3, 4)",4.9231138767486025,"{'0': [2, 14], '1': [0, 1], '2': [4, 22], '3': [6, 32], '4': [11, 60]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00282,5,"(0, 1, 2, 3, 4)",3.929299222744471,"{'0': [10, 50], '1': [11, 59], '2': [14, 75], '3': [4, 20], '4': [11, 60]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00763,5,"(0, 1, 2, 3, 4)",3.3582038012310944,"{'0': [12, 63], '1': [17, 84], '2': [1, 8], '3': [4, 23], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00277,5,"(0, 1, 2, 3, 4)",2.2126338569956943,"{'0': [14, 69], '1': [11, 56], '2': [13, 67], '3': [11, 57], '4': [4, 20]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00609,5,"(0, 1, 2, 3, 4)",0.8854575247977505,"{'0': [17, 83], '1': [10, 51], '2': [16, 80], '3': [17, 84], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00197,5,"(0, 1, 2, 3, 4)",1.2626930503861353,"{'0': [10, 50], '1': [12, 63], '2': [16, 80], '3': [11, 58], '4': [4, 24]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00516,5,"(0, 1, 2, 3, 4)",5.345106718624546,"{'0': [1, 5], '1': [13, 65], '2': [15, 78], '3': [11, 56], '4': [13, 66]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00945,5,"(0, 1, 2, 3, 4)",2.2231903399836144,"{'0': [11, 53], '1': [5, 29], '2': [4, 22], '3': [14, 74], '4': [11, 57]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00775,5,"(0, 1, 2, 3, 4)",3.316214012504717,"{'0': [16, 79], '1': [11, 53], '2': [17, 84], '3': [14, 69], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00563,5,"(0, 1, 2, 3, 4)",5.1669731297676815,"{'0': [12, 63], '1': [17, 84], '2': [1, 9], '3': [4, 22], '4': [13, 65]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00276,5,"(0, 1, 2, 3, 4)",1.7308246576091326,"{'0': [1, 4], '1': [5, 29], '2': [11, 56], '3': [11, 60], '4': [14, 73]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00344,5,"(0, 1, 2, 3, 4)",1.9163111625429474,"{'0': [2, 14], '1': [0, 0], '2': [4, 20], '3': [10, 52], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00626,5,"(0, 1, 2, 3, 4)",1.084055242914004,"{'0': [1, 4], '1': [11, 54], '2': [16, 79], '3': [11, 57], '4': [11, 58]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00807,5,"(0, 1, 2, 3, 4)",1.0125386144954986,"{'0': [17, 83], '1': [15, 78], '2': [18, 93], '3': [11, 54], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00358,5,"(0, 1, 2, 3, 4)",0.8636675390160733,"{'0': [0, 1], '1': [16, 80], '2': [16, 82], '3': [2, 14], '4': [7, 37]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00766,5,"(0, 1, 2, 3, 4)",1.75652702714462,"{'0': [1, 5], '1': [11, 53], '2': [12, 63], '3': [3, 18], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00722,5,"(0, 1, 2, 3, 4)",2.395789341982189,"{'0': [6, 32], '1': [17, 85], '2': [11, 56], '3': [4, 24], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01107,5,"(0, 1, 2, 3, 4)",1.1412551497374412,"{'0': [17, 83], '1': [11, 53], '2': [6, 32], '3': [14, 70], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00350,5,"(0, 1, 2, 3, 4)",4.677161776396465,"{'0': [11, 56], '1': [17, 85], '2': [14, 70], '3': [16, 82], '4': [14, 71]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00932,5,"(0, 1, 2, 3, 4)",4.014013664140449,"{'0': [12, 63], '1': [11, 55], '2': [14, 70], '3': [4, 20], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00759,5,"(0, 1, 2, 3, 4)",2.343200907786798,"{'0': [17, 83], '1': [3, 15], '2': [15, 78], '3': [2, 14], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00426,5,"(0, 1, 2, 3, 4)",2.4095905730475464,"{'0': [17, 83], '1': [13, 64], '2': [18, 93], '3': [11, 54], '4': [13, 65]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00333,5,"(0, 1, 2, 3, 4)",3.3523288804781877,"{'0': [14, 69], '1': [10, 51], '2': [1, 7], '3': [4, 24], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00196,5,"(0, 1, 2, 3, 4)",0.9107100341934644,"{'0': [1, 6], '1': [14, 68], '2': [11, 54], '3': [11, 57], '4': [14, 73]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00189,5,"(0, 1, 2, 3, 4)",1.2265801234587532,"{'0': [2, 14], '1': [16, 79], '2': [13, 64], '3': [11, 53], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00988,5,"(0, 1, 2, 3, 4)",0.3531243070162378,"{'0': [0, 1], '1': [1, 4], '2': [12, 63], '3': [2, 14], '4': [17, 88]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00039,5,"(0, 1, 2, 3, 4)",0.5729007695958105,"{'0': [2, 14], '1': [16, 79], '2': [13, 66], '3': [11, 53], '4': [14, 73]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00218,5,"(0, 1, 2, 3, 4)",1.328575005442705,"{'0': [0, 1], '1': [10, 51], '2': [13, 64], '3': [2, 14], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00846,5,"(0, 1, 2, 3, 4)",1.3658093829016615,"{'0': [1, 4], '1': [16, 80], '2': [12, 63], '3': [10, 52], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00929,5,"(0, 1, 2, 3, 4)",0.7816627819950221,"{'0': [18, 93], '1': [3, 15], '2': [12, 63], '3': [2, 14], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00356,5,"(0, 1, 2, 3, 4)",2.8991999699304944,"{'0': [1, 4], '1': [5, 29], '2': [11, 55], '3': [11, 60], '4': [14, 73]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00124,5,"(0, 1, 2, 3, 4)",3.308734064828712,"{'0': [2, 14], '1': [0, 0], '2': [4, 22], '3': [16, 82], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00990,5,"(0, 1, 2, 3, 4)",1.5308274005151496,"{'0': [14, 71], '1': [17, 87], '2': [11, 57], '3': [1, 6], '4': [14, 72]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00751,5,"(0, 1, 2, 3, 4)",1.3779567520557257,"{'0': [14, 73], '1': [4, 21], '2': [11, 60], '3': [14, 74], '4': [7, 36]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00017,5,"(0, 1, 2, 3, 4)",4.975387595836229,"{'0': [14, 70], '1': [16, 79], '2': [13, 64], '3': [13, 67], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00016,5,"(0, 1, 2, 3, 4)",1.7545463901267555,"{'0': [11, 53], '1': [5, 29], '2': [13, 64], '3': [17, 87], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_01010,5,"(0, 1, 2, 3, 4)",8.08313398036696,"{'0': [14, 69], '1': [11, 54], '2': [13, 65], '3': [1, 6], '4': [17, 84]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01004,5,"(0, 1, 2, 3, 4)",4.518290828267412,"{'0': [18, 93], '1': [0, 1], '2': [4, 22], '3': [10, 50], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00170,5,"(0, 1, 2, 3, 4)",1.9246050784787603,"{'0': [13, 65], '1': [11, 54], '2': [17, 84], '3': [1, 7], '4': [14, 69]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00101,5,"(0, 1, 2, 3, 4)",1.050361595576997,"{'0': [11, 55], '1': [4, 22], '2': [14, 71], '3': [11, 56], '4': [17, 85]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00778,5,"(0, 1, 2, 3, 4)",1.4147058736114075,"{'0': [0, 0], '1': [12, 63], '2': [13, 64], '3': [15, 78], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00322,5,"(0, 1, 2, 3, 4)",2.515702481773671,"{'0': [16, 80], '1': [11, 55], '2': [14, 70], '3': [16, 81], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00341,5,"(0, 1, 2, 3, 4)",4.314502383613344,"{'0': [1, 5], '1': [4, 20], '2': [14, 71], '3': [16, 82], '4': [14, 70]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00935,5,"(0, 1, 2, 3, 4)",1.4393971150163036,"{'0': [0, 0], '1': [14, 68], '2': [14, 71], '3': [1, 5], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00152,5,"(0, 1, 2, 3, 4)",6.736220687109606,"{'0': [16, 79], '1': [17, 85], '2': [17, 86], '3': [4, 20], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01015,5,"(0, 1, 2, 3, 4)",1.3258384863012114,"{'0': [0, 0], '1': [16, 79], '2': [16, 82], '3': [11, 58], '4': [14, 72]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00222,5,"(0, 1, 2, 3, 4)",2.661236256120161,"{'0': [16, 79], '1': [13, 65], '2': [14, 69], '3': [4, 22], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00585,5,"(0, 1, 2, 3, 4)",0.5672933735179315,"{'0': [0, 0], '1': [11, 53], '2': [4, 22], '3': [1, 9], '4': [11, 57]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00220,5,"(0, 1, 2, 3, 4)",2.8036821334492696,"{'0': [11, 57], '1': [17, 88], '2': [14, 71], '3': [1, 7], '4': [14, 72]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00942,5,"(0, 1, 2, 3, 4)",1.2433989789144906,"{'0': [15, 78], '1': [11, 57], '2': [14, 74], '3': [4, 22], '4': [11, 58]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00388,5,"(0, 1, 2, 3, 4)",1.4243424632196229,"{'0': [0, 0], '1': [1, 4], '2': [13, 64], '3': [2, 14], '4': [10, 50]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00413,5,"(0, 1, 2, 3, 4)",4.595735946005385,"{'0': [12, 63], '1': [17, 88], '2': [1, 6], '3': [14, 73], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01106,5,"(0, 1, 2, 3, 4)",0.9647866500224507,"{'0': [1, 5], '1': [5, 29], '2': [10, 50], '3': [17, 85], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00340,5,"(0, 1, 2, 3, 4)",2.388606937762228,"{'0': [11, 56], '1': [17, 86], '2': [14, 70], '3': [1, 5], '4': [14, 71]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00096,5,"(0, 1, 2, 3, 4)",3.0826356204377046,"{'0': [1, 4], '1': [5, 29], '2': [13, 65], '3': [14, 71], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_01007,5,"(0, 1, 2, 3, 4)",1.13401264322102,"{'0': [14, 68], '1': [11, 53], '2': [12, 63], '3': [11, 54], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00939,5,"(0, 1, 2, 3, 4)",1.4635401841378768,"{'0': [15, 78], '1': [3, 15], '2': [12, 63], '3': [13, 66], '4': [7, 37]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00238,5,"(0, 1, 2, 3, 4)",1.9274595611451089,"{'0': [0, 0], '1': [1, 4], '2': [13, 64], '3': [2, 14], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00999,5,"(0, 1, 2, 3, 4)",0.7157989866100445,"{'0': [17, 84], '1': [3, 15], '2': [10, 50], '3': [13, 66], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00315,5,"(0, 1, 2, 3, 4)",2.0309864087442655,"{'0': [0, 0], '1': [14, 68], '2': [4, 22], '3': [1, 7], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00719,5,"(0, 1, 2, 3, 4)",1.4450048180264123,"{'0': [17, 83], '1': [3, 15], '2': [15, 78], '3': [2, 14], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00362,5,"(0, 1, 2, 3, 4)",1.9486688518175947,"{'0': [6, 30], '1': [11, 60], '2': [14, 73], '3': [4, 22], '4': [11, 57]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00907,5,"(0, 1, 2, 3, 4)",1.4926106777204275,"{'0': [13, 65], '1': [10, 49], '2': [15, 78], '3': [11, 56], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00048,5,"(0, 1, 2, 3, 4)",1.5553189399746186,"{'0': [0, 0], '1': [11, 53], '2': [13, 66], '3': [2, 14], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00179,5,"(0, 1, 2, 3, 4)",1.2939569484418767,"{'0': [2, 14], '1': [14, 68], '2': [13, 64], '3': [11, 53], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00900,5,"(0, 1, 2, 3, 4)",6.7715424888081905,"{'0': [11, 56], '1': [13, 67], '2': [14, 70], '3': [11, 55], '4': [13, 66]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00845,5,"(0, 1, 2, 3, 4)",0.5013469086764932,"{'0': [0, 1], '1': [16, 79], '2': [4, 21], '3': [1, 6], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00264,5,"(0, 1, 2, 3, 4)",4.385783325198005,"{'0': [2, 14], '1': [0, 0], '2': [4, 21], '3': [16, 81], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00177,5,"(0, 1, 2, 3, 4)",6.49378182914105,"{'0': [11, 53], '1': [16, 79], '2': [13, 64], '3': [13, 65], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00331,5,"(0, 1, 2, 3, 4)",1.63971271311281,"{'0': [1, 9], '1': [4, 24], '2': [11, 56], '3': [1, 7], '4': [14, 70]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
